별점(평점),리뷰내용,작성일자,공감횟수,비공감횟수
7,개인적인 관점에서 평점물타기안하고 딱 7점짜리 영화 평균에는 낮지만 7점짜리 영화라 7점줌웃기는 목적 달성 그러나 8 9점은 또 아닌것같음 그렇다고  5 6 점 주는건 또 아닌것같음,2019.01.26 23:44,1,4
7,예고가 전부더군요...,2019.01.24 22:53,1,4
7,정말 많이 웃었습니다!!!,2019.03.20 01:06,2,5
7,"잼잼, 가볍고 유쾌하게 보기좋음. ㅎ블랙코미디 오짐",2019.03.17 07:49,2,5
7,ㅋㅋㅋ 웃긴영화 하지만 1500만관객 넘을 정도의 영화까지는 아니라고 본다,2019.03.16 18:15,2,5
7,웃기긴한데 유치합니다. 이동휘나 진선규가 하드캐리 하긴 하는데 대작까지는 절대 아님. 영화 럭키보다 좀 못합니다. 그리고 류승룡님 구설수도 있고 명량이후에 찍은 작품들이 흥행실패해서 그런지는 몰라도 좀 주눅들어있는게...,2019.01.31 10:31,2,5
7,빵빵 터진다고 들어서 갔는데 ㅠㅠ 웃음만은 기대했건만 댓글에 과장된 면이 많은 것 같습니다. 가볍게 보시기에는 나쁘지 않으나 베테랑과 비교하는건 무리일 것 같습니다.,2019.01.30 15:48,2,5
7,"극찬할 정도는 아니지만 적당히 웃기고 가볍게 즐길수 있는 영화다. 그래서 천만찍은거다. 일단 재밌고, 누구나 즐길수 있는 영화니까. 천만영화 수준은 아니라는 애들은 영화흥행과 작품성이 정비레하는 줄 아네  정작 본인...",2020.01.03 19:20,3,6
7,이 악물지말고 그냥 웃어라,2019.10.04 22:45,3,6
7,정말 재미있게 봤어요!!!,2019.04.01 07:49,3,6
7,평타! 웃긴 부분이 웃긴 건 인정!,2019.03.21 15:40,3,6
7,"단편적으로 코믹한 장면 많아서 웃긴데 전체적으로 재미는 없었음, 초반에는 졸았다",2019.01.28 21:51,3,6
7,기대했던 것 만큼의 퀄리티는 아니었지만 나름 볼만 했습니다.,2019.03.16 20:04,0,4
7,초반 정말 재밌는데 본격적으로 전개되는 중간은 애매하네요. 재밌는 영화,2019.03.15 21:50,0,4
7,힘 쫘악 빼고 가볍게 즐기자!,2019.03.15 21:28,0,4
7,한국코미디치고는 재밋엇음근데딱그정도,2019.03.03 15:20,0,4
7,가족과 함께 보기 좋은 영화!,2019.02.19 20:59,0,4
7,나쁘지않아요 ㅇ잼있었어용,2019.02.17 13:40,0,4
7,잼있었습니다 간만에 아무생각없이 웃다 왓습니다,2019.02.16 10:46,0,4
7,너무 기대하고봐서그런가 별로였음,2019.02.15 10:41,0,4
7,가족과 함께 재미나게 봤습니다~^^,2019.02.09 17:24,0,4
7,"음성으로 소리내서 웃은장면이 두번정도에.. 피씩 피씩웃은게 몇번정도입니다. 이건 그냥 제생각인데 예전 개콘 전성기시절 재밌게 보셨던분들이라면 충분히 재밌게 볼영화같고, 전성기 개콘 시절에도 유치하고 재미없게 느끼셨던...",2019.02.05 22:01,0,4
7,코메디 영화가 웃겨야 의미가 있잖아. 그런면에서 이 영화는 잘 웃겨 주었다. 한국인 입맛에 맛는 웃음이라고 해야하나 그런 웃음이 간만에  재밌었다.,2019.03.24 07:30,1,5
7,중후반부에서 늘어지기 시작한게 아쉽지만 충분히 깔끔한 코미디 :),2019.03.17 04:07,1,5
7,"잼있는거 맞죠? 볼만하긴 한데~ 웃겨죽을정돈 아닌데,, 절반은 억지로 좀 웃기려해서 ㅠㅠ 스물이 더 웃김",2019.03.16 00:20,1,5
7,중간중간 웃긴부분.킬링타임용으로 볼만하다,2019.03.22 12:32,2,6
7,별 부담없이 웃기 좋은 영화. 미드 브레이킹 배드를 감명깊게 보고 만드신것 같다.,2019.03.31 09:07,0,5
7,10번 던지면 8발이 적중되네,2019.02.20 03:07,1,6
7,점에 좀약간 억지 웃으로 유발하는거 느낌이 많았으나.. 뒤이 가면갈수록 재미있어짐~ 나름 스토리도 있고~ 잘 만들었음~ 전선규 연기가 돋보임..,2019.02.12 06:31,2,7
7,그냥 그랬습니다. ㅎ 나쁘지 않습니다 그래도 ㅎㅎ,2019.03.19 14:32,0,6
7,그냥 킬링타임용 댓글알바에 속지마세요 .  중간중간 억지웃음 유발,2019.02.02 23:26,0,6
7,아쿠아맨보다 좋았어요,2019.02.16 05:25,1,7
7,설정이 좋네요 ㅎㅎㅎㅎ,2019.02.13 12:48,1,7
7,너무 기대를 많이 해서 긍가..그냥저냥 굳이 찾아보지말고 어쩌다 채널 돌리다 보면 재밌게 볼 영화.중간지나선 좀 웃기긴했는데 일부  초반부터 웃는 얘들 땜시  진짜 짜증났다,2019.01.31 20:23,1,7
7,천만영화가 아니라고? 이게 웃기냐고? 따질게 아니라 대중이 웃겼으면 웃긴거야 그게 끝이야보는 내내 엷은 미소라도 미소가 떠나질 않았다는것만 봐도 성공이라고 봐야지 웃음을 선동한다고 웃기냐?최근 한국영화중 가장 성의라...,2019.03.19 23:51,2,8
7,웃기려고 힘주지 않아 편안하게 볼 수 있었다. 신하균 오정세 연기가 극의 수준을 한층 올려줬다,2019.03.22 17:21,1,8
7,가볍게 웃고 즐길수있는 영화.,2020.02.02 13:31,3,10
7,솔직히 임창정이 주연했으면 천만 넘었을듯,2019.01.27 02:19,0,8
7,웃기는건 예고편이 다라고 보면 됩니다. 시작과 동시에 기대치가 확 떨어집니다. 통닭집 설정만 재밌을뿐 빵빵 터지는 장면은 없습니다. 그냥 케이블로 보면 만족스러울 정도의 영화.,2019.01.24 14:35,4,12
6,글쎄.. 그낭그랬는데 나만그런가?,2019.01.26 03:28,2695,1018
6,웃음코드가 나랑 안맞음...,2019.01.29 00:02,1553,508
6,음... 저는 사실 기대를 너무 많이해서 그런지 그저그랬어요 ㅠㅠㅠ 중간중간에 웃기긴했는데 예고편이 사실 거의 전부라서 저는 별로였어요. 왜 평점이 9점이 넘는것인지.... 7점 후반 8점 초반 정도 영화라고 생각해...,2019.01.30 01:35,126,59
6,이정도 평점까진지는 모르겠습니다. 솔직하게...,2019.01.30 00:42,97,41
6,볼만은 했는데그저 그런 우리나라 깡패 범죄 오락 영화의어디서 본듯한 진부한 내용에다가치킨집이랑 설정만 신선한듯~웃음코드가 좀 억지인듯,2019.01.28 19:08,95,46
6,알바 너무 많아 알바들 정말,2019.01.26 01:38,149,111
6,재밌는지 모르겠어요.. 왠만한 영화 다 재밌어하는데.. 너무기대했나ㅠㅠㅠ근데 기대안해도 재미없었을거같은..,2019.01.30 01:41,51,25
6,글쎄..내가 너무 웃음이 없나..,2019.02.10 23:21,26,4
6,"재미는 있는데, 1000만 자체가 넘은게 말이 안된다.. 시기 잘 타고났지;; 진짜 설날 추석에 집에서 티비로 보며 재밌게 웃는 정도가 딱이다.. 알리타 방금 보고 왔는데, 두 영화 보면서 느낀거.. 영화관 큰 돈 ...",2019.02.17 12:04,26,7
6,이게 이정도까지흥행할 영화는솔직히아닙니다 ..좀 우리나라 수준에 놀랬습니다,2019.02.17 11:16,26,7
6,정말 무난무난하게 즐기면서 볼 수 있는 영화 모든 배우의 연기는 뛰어났지만 스토리는 매우 진부하고 엉성한 영화 앞으로 도둑들에 이어 명절 특선영화로 지상파에서 줄기차게 나올 듯한 느낌,2019.01.31 21:41,22,5
6,1500만의 영화급은 아닌데 신기하네 요새 삶이 힘들고 웃을일이 별 없나부다,2019.02.18 00:39,22,6
6,솔직히 말해서 노잼.. 왜케 인기가 많은지 모르겠다.,2019.02.08 20:00,25,11
6,소문만큼은 아니었다..,2019.02.12 01:00,16,4
6,이거 천만 실화냐 아무리 그래도 천만급은 아니지;;한국인들 수준봐라,2019.02.12 11:23,17,5
6,ㅜㅜ너무유치해요ㅜㅜ,2019.02.10 03:41,31,19
6,이게 그렇게 재밌다고?;;; 역대급 거품영화,2019.10.14 17:22,12,1
6,이게 역대1위 영화라니 한국영화계의 미래가 어둡습니다,2019.03.17 10:27,12,1
6,주변에서하도웃기다하니까 웃긴거아님? 그정도로 완전재밌진않았는데....,2019.02.17 01:59,12,1
6,그냥 가볍게 볼만하지만 ..이영화가 천만관객이란것도 보고나면 웃길일임,2019.02.08 18:31,12,1
6,너무 오버스럽고 억지스럽다. 그냥 킬타용,2019.03.20 18:04,14,3
6,딱 6점영화. 솔직히 제값주고보기엔 아깝습니다...여지껏 천만중에 가장 미스테리함 .. 코드가 안맞았던걸로ㅜ,2019.02.12 11:09,14,3
6,솔직 빈집털이의 효과가 크네~,2019.02.14 08:57,10,0
6,이영화가 천만을 훌쩍 넘을만한 영환가!?타이밍을 매우 잘탄 영화가 아닌가 싶네요!그만큼 경쟁작이 없었던것!!그냥저냥 생각없이 보는 영화  딱 그수준임돠!,2019.02.14 09:43,11,1
6,이만큼의 관객이 볼만한 영화인가 싶다.,2020.01.02 21:50,12,2
6,영화덕에 실제로 갈비통닭이 곳곳에서 대박이 났다. 백화점에도 수원갈비통닭이 팔리다니.. 물론 일시적이였지만. 기대없이 아무생각 하지않고 보기좋음. 근데 1600만 까지는 오버인듯.,2020.01.26 22:03,10,1
6,"재밌긴한데 천만, 평점 9점대까지는 좀 아닌 거 같음",2019.11.01 17:54,10,1
6,그냥 볼만은 한데 그닥인 영화,2019.08.10 03:02,10,1
6,천만넘어서 엄청재밌는줄알고 vod구매해서 봤는데 생각보다 억지웃음인듯한데..나만 개그코드가 다른건지..킬링타임용으론 나쁘진않은데 관객수에 비하면 좀실망이요..,2019.04.06 08:53,10,1
6,재밌는 사람은 재밌겠지만 그저그럼 웃긴장면나와도 피식하는수준정도 6~7점대가 맞는거 같음 개봉 타이밍을 잘 잡은 영화같음,2019.03.22 01:28,10,1
6,어제봤지만 이게 천만넘을만한 웃음도없고 내용도 그닥인데 .... 아이러니하네!!!알바들 힘인가요??,2019.02.14 10:31,12,3
6,재밌긴 한데 1600만 갈정돈 아닌듯..,2019.12.20 20:01,13,4
6,오락 그 이상도 이하도 아닌 영화,2019.03.20 19:03,15,6
6,유치찬란. 초딩수준. 왜 천만인데 의아,2019.04.02 18:03,17,8
6,솔직히 아무리 생각해도 9점대에 1600만은 너무 오바인거 같은데..중간 중간 지루한 부분도 있고...그냥 개봉 시기가 설이고 당시 주변 영화들이 노답이어서 그랬지 이 정도의 찬사를 받을 영화는 아니었는듯그래도 몇몇...,2019.08.07 20:12,20,11
6,어느 포인트에서 웃어야할지..난감했지만 시원한 결말에 만족합니다.,2019.01.30 12:06,22,13
6,어디서 웃었다는거지.. 정확히 피식은 3번 했음,2019.03.15 00:24,8,0
6,솔직히 천육백만은 아니지,2019.03.04 13:20,8,0
6,오늘 영화를 보고 왔는데 고신해철 형님이 하신 이야기가 생각이 나네요. 성공에는 반드시 운이 필요하다는..,2019.02.20 00:16,8,0
6,재미는 있었지만 감동은 없었다..1000만 돌파 비결은 시기를 잘 잡았다!,2019.02.11 23:28,8,0
6,기대를 많이해서 그런가.. 너무 억지 상황과 오버액션이 심하다,2019.03.18 00:37,9,1
6,천만이상찍을정도는 아닌듯합니다~한 500만이 적당했음요 억지웃음만들려고 하는게 제가 오그라질정도네요~나쁘지않은 영화지만그정도의 관객동원은 ...쫌,2019.02.22 17:23,9,1
6,"막 대폭소는 아니고 피식피식 정도.. 배우들의 열연이 돋보였음. 근데 신과함께도 그렇고 이런 영화가 1위라니, 국민들이 그냥 좀 쉬고 싶은 모양.. 쏘쏘했음.",2019.02.21 12:28,9,1
6,솔직히  재미는 있지만 이 정도 흥행할 영화는 아니라고 봄.  이볌헌감독 영화 재밌긴 하지만 전작정도의 흥행이 정상이라고 봄.,2019.02.14 09:55,9,1
6,하...아무리 15세라지만 필요없는 욕은 좀 안하면 안되나? 쓸데없는 욕 좀 안듣고 싶다 한국영화에서,2019.11.24 02:28,10,2
6,천만명넘은게 신기할 따름 엄복동이 낫던데,2019.10.15 07:50,10,2
6,1600만??? 진짜 개오바다.,2019.03.24 21:33,10,2
6,관람 전 주변에서 하고 재밌다길래 너무 기대함...관람 후 기대에는 못미치나 재미는 있었음,2019.01.29 18:24,13,5
6,그냥....그랬어요,2020.02.22 14:29,7,0
6,기대하지 않으려고 노력하고 가야 재밌을 듯.. 하도 재밌다고 해서 내심 기대가 컸나?,2019.02.10 08:30,7,0
6,1000만 돌파 할 정도는 아닌것 같음. 스크린 독점에 설 연휴 버프까지 걸려있으니 가능한듯,2019.02.09 14:48,7,0
6,한국영화의 전형적인 패턴,2019.09.15 22:29,8,1
6,이영화가 천만이넘는다는게 웃겨요 ㅎ.ㅎ그정도로 웃기진 안았는데 재밋게는 봤어요 ㅎㅎ,2019.04.14 20:19,8,1
6,"그냥 그렇던데. 재밌어도, 막 계속 웃기고 깔깔웃을정도 아니던데",2019.04.09 09:26,8,1
6,이런 영화가 천만이 넘어?.. 개봉당시 상대할만한 영화가 없었다는게 큰 역할을 한 듯..,2019.03.17 00:22,8,1
6,그냥저냥 볼만했네요 1600만은 정말 하늘이 내려준 운인듯,2019.03.16 23:36,8,1
6,"해운대, 명량, 국제시장 그리고 극한직업울나라 관객들의 수준을 알게해줌. 이게 바로 군중심리 ..",2019.03.14 21:19,8,1
6,잼나게 보긴했는데 천만 이상은 좀…4~5백만 정도였어도 대박 소리 들을 수준인것 같은데…이 영화 왜 높게 평가 된건지 도통 이해가 안감.,2019.03.04 13:48,8,1
6,"기대를 많이 했나... 기대만큼 재밌지도, 크게 웃기지도 않고 그냥 무난무난했네요",2019.03.03 03:48,8,1
6,"좀 웃기고 볼만은 한데, 그냥 집에서 티비로 보세요 그럼 진짜 배잡고 볼 듯. 스크린으로 볼 정도 아니에요. 억지스럽게 웃긴 장면도 많았음.",2019.02.18 16:56,8,1
6,이 영화가 흥행 역대2위라니 관객 수준 파악 적중,2019.02.18 12:29,8,1
6,9점넘는 영화는 아닌것같은데...흠,2019.02.17 16:24,8,1
6,이건 어떻게든 웃기러고 애써만든 영화같은느낌.난 알리타가 훨씬 재밋음.,2019.02.17 03:57,8,1
6,천만까지 들 영화는 아닌데...중반까지는 괜찮았으나 그이후 특유의 오글거림이 참..,2019.02.11 19:25,8,1
6,뭐가그렇게웃긴지 그냥 중간중간 피식정도인거같은대 내가이상한건가 너무웃길려고애쓰는모습특히 경찰막내 들은깔깔대며 웃는대 전혀공감이안가고 뭐살짝 피식정도같은대 내가이상한건지 유치하신분들은 웃을수도있는영화,2019.02.11 13:31,8,1
6,그냥 킬링타임용 감독도 어이가 없을것이다 왜 내영화를 1400만이나 봤는지,2019.03.22 20:11,9,2
6,이게 왜 천만이 넘은 영화인지 이해가... 입소문에 봤더니 그저그런...,2019.03.19 06:08,9,2
6,흠...영화 보면서 웃으려고 노력해보긴 처음이었네요,2019.03.19 03:48,9,2
6,많이 유치한편입니다.,2019.03.18 22:40,9,2
6,160만짜리....,2019.03.16 23:49,9,2
6,재밌어요 그냥 진짜 코미디영화에요 ㅋㅋ근데 이게 우리나라 역대2위영화인게 진짜 더 웃기네욬ㅋㅋ 얼마나 우리나라 영화시장 수준과 관객수준이 낮은지 알게해주는 예인듯 이런영화는 너무나도 많았음,2019.03.04 22:37,9,2
6,이게 이렇게 인기가 있어??? 왜??,2019.02.17 04:29,9,2
6,그냥 킬링타임용 코미디영화구만 천만실화?,2019.02.14 13:13,9,2
6,재미있게 보긴 했지만...막 웃겨죽겠거나 또 보고싶을정도는 아니던데... 인기가 무지 많네,2019.02.14 07:19,9,2
6,그냥그래요 배반의장미랑 비슷한수준입니다,2019.02.14 06:53,9,2
6,분명 웃기긴 한데 무슨 이정도 영화가 1300만이야 미친.한국영화 수준 진짜  갑갑하다. 지겹게도 나오는 정치선동물 양산형 스릴러따위에 얼마나 사람들이 피곤했으면 평범한  코미디 영화에 이렇게나 몰릴까,2019.02.12 16:47,9,2
6,과도 마케팅과 시기가 잘맞아서 천만이 넘은거 같고 절대 천만이 넘을 만한 영화는 아니라고 생각합니다.적당히 웃기고 억지 상황과 억지 웃음 포인트가 강했어요코메디 영화긴하지만 작품성은 뛰어나지 않아요~~가볍게 보기엔 ...,2019.02.09 17:25,9,2
6,언제 웃길까? 기대만 한 영화.솔직히 천만은 오바,2019.02.08 20:08,9,2
5,솔직히 1600만급 영화인지는.. 모르겠다.. 개콘을 두시간 본 기분..  하나하나  재밌을 수는 없잖아. .?  하나하나 억지스럽게 웃기려는것도 문제잖아..,2019.03.11 18:39,3,3
5,ㅠㅠ 지루해요 초반은 좀 재밌었는데 중반 이후는 자꾸 시계 보게되네요,2019.02.05 16:27,3,3
5,배우들의 연기는 좋으나 스토리전개나 웃음코드는 유치하고 지루함,2019.02.04 22:45,3,3
5,재미 없지는 않다. 그러나 예고편이 과해서일까. 재방을 보는 듯한 기분이 들고 웃을 포인트를 잃었다.  입소문이라기 보다는 배급사 마케팅이 제대로 먹힌것 같은 씁쓸함.,2019.01.31 00:26,3,3
5,중국영화 Lobster Cop 이랑 비슷한 줄거리네요,2019.01.30 05:21,3,3
5,대부분의 중요한 사건이 우연에 의존하는 각본이 아쉽다. 영화가 급작스레 톤다운 톤업이 되면서 다소 산만하다. 그래도 불편하지않은 유머는 좋다.,2019.01.26 09:56,3,3
5,저는 너무 기대를 해서 그런가 ^^; 생각보다 그닥 웃고오진 않았습니다,2019.05.02 13:01,4,4
5,꽤 웃기긴 하지만 절대 결단코 1600만이 볼정도의 영화는 단연코 아니다 아직 우리나라대중들은 이런영화류를 선호한다는게  아쉬울 따름이다 300만정도 봤어야될 영화다,2019.03.18 17:28,4,4
